1.E-02,1.659533838,0,0,0,
	2.E-02,1.659533838,120,-7.197295456,-0.588105777
	3.E-02,5.024181937,97.929161018,-13.125161584,0.575809112
	4.E-02,7.662538428,-120,-10.659558073,3.36283074
	5.E-02,9.177602798,-120,-9.564134526,4.819750693
	6.E-02,8.450053911,-120,-1.999008661,6.259675155
	7.E-02,4.743648426,-120,8.518357475,6.083510626
	8.E-02,0.458021522,-120,10.281954309,3.092678124
	9.E-02,-3.504052236,-120,12.275439296,0.424961027
	1.E-01,-7.405681894,56.021290779,15.004752647,-1.996658667
	1.1E-01,-8.850309083,120,7.144937871,-5.221689627
	1.2E-01,-7.519974147,120,-0.013184204,-6.047388992
	1.3E-01,-5.240008863,120,-2.401189477,-4.844884681
	1.4E-01,-1.27273894,120,-10.93169329,-3.925291648
	1.5E-01,3.451771651,120,-14.53257197,-1.07226401
	1.6E-01,6.426836151,-120,-10.010789292,2.544258588
	1.7E-01,7.861778077,-120,-8.268869756,4.103529861
	1.8E-01,7.863829227,-120,-4.429332365,5.134419995
	1.9E-01,5.250519322,-120,5.337438109,5.64047451
	2.E-01,1.33458055,-120,9.495332467,3.590238053
	2.1E-01,-2.198998531,-120,9.89692724,0.842099902
	2.2E-01,-5.701804871,-23.157052571,12.995576591,-1.158191454
	2.3E-01,-7.717052987,120,8.731483111,-3.902742044
	2.4E-01,-7.087842401,120,1.194982953,-5.374282841
	2.5E-01,-5.170155339,120,-1.740663721,-4.611368447
	2.6E-01,-2.137335552,120,-7.216954246,-3.62826802
	2.7E-01,1.962669499,120,-12.515776203,-1.735110559
	2.8E-01,5.160118776,-44.251603384,-10.370557556,1.424074887
	2.9E-01,6.641330818,-120,-7.033683706,3.469550468
	3.E-01,7.017377692,-120,-5.295664089,4.218099202
	3.1E-01,5.381364922,-120,2.267761207,4.923359723
	3.2E-01,2.068431531,-120,8.012689998,3.785886909
	3.3E-01,-1.160682209,-120,8.478819261,1.301112699
	3.4E-01,-4.19574102,-61.939379395,10.550195555,-0.596523933
	3.5E-01,-6.415427937,120,9.136595938,-2.753077963
	3.6E-01,-6.499779414,120,2.826904091,-4.461563036
	3.7E-01,-4.968055014,120,-1.301019136,-4.330181911
	3.8E-01,-2.657628703,120,-4.458472605,-3.309318907
	3.9E-01,0.69846827,120,-9.920116033,-2.061023957
